DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU13848	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Unknown(1)	Unknown(1)
OTU13849	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Xanthobacteraceae(1)	Unknown(1)
OTU13850	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Bacillus(1)
OTU13851	Firmicutes(1)	Clostridia(1)	Clostridiales(1)	Clostridiaceae(1)	Clostridium(1)
OTU13852	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13853	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Paenibacillaceae(1)	Paenibacillus(1)
OTU13854	Actinobacteria(1)	Actinobacteria(1)	Micrococcales(1)	Micrococcaceae(1)	Arthrobacter(1)
OTU13855	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU13856	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Burkholderiaceae(1)	Ralstonia(1)
OTU13857	Proteobacteria(1)	Gammaproteobacteria(1)	Unknown(1)	Unknown(1)	Unknown(1)
OTU13858	Proteobacteria(1)	Betaproteobacteria(1)	Nitrosomonadales(1)	Nitrosomonadaceae(1)	Unknown(1)
OTU13859	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azospira(1)
OTU13860	Proteobacteria(1)	Gammaproteobacteria(1)	Pseudomonadales(1)	Pseudomonadaceae(1)	Pseudomonas(1)
OTU13861	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azospira(1)
OTU13862	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Chitinophaga(1)
OTU13863	Actinobacteria(1)	Actinobacteria(1)	Streptomycetales(1)	Streptomycetaceae(1)	Streptomyces(1)
OTU13864	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13865	Bacteroidetes(1)	Flavobacteria(1)	Flavobacteriales(1)	Flavobacteriaceae(1)	Flavobacterium(1)
OTU13866	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Segetibacter(1)
OTU13867	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Calditerricola(1)
OTU13868	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU13869	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Bacillus(1)
OTU13870	Actinobacteria(1)	Actinobacteria(1)	Micrococcales(1)	Micrococcaceae(1)	Arthrobacter(1)
OTU13871	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU13872	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Chitinophaga(1)
OTU13873	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU13874	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Sinobacteraceae(1)	Steroidobacter(1)
OTU13875	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Unknown(1)	Unknown(1)
OTU13876	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU13877	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13878	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Polyangiaceae(1)	Byssovorax(1)
OTU13879	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Flexibacter(1)
OTU13880	Planctomycetes(1)	Planctomycetia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Planctomyces(1)
OTU13881	Planctomycetes(1)	Planctomycetia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU13882	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13883	Acidobacteria(1)	Unknown(1)	Unknown(1)	Unknown(1)	Candidatus_Chloracidobacterium(1)
OTU13884	Actinobacteria(1)	Actinobacteria(1)	Micrococcales(1)	Intrasporangiaceae(1)	Fodinibacter(1)
OTU13885	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13886	Bacteroidetes(1)	Flavobacteria(1)	Flavobacteriales(1)	Flavobacteriaceae(1)	Sufflavibacter(1)
OTU13887	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Lysobacter(1)
OTU13888	Firmicutes(1)	Clostridia(1)	Thermoanaerobacterales(1)	Thermoanaerobacteraceae(1)	Gelria(1)
OTU13889	Actinobacteria(1)	Actinobacteria(1)	Streptosporangiales(1)	Streptosporangiaceae(1)	Nonomuraea(1)
OTU13890	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Haliangiaceae(1)	Haliangium(1)
OTU13891	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfuromonadales(1)	Geobacteraceae(1)	Geobacter(1)
OTU13892	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU13893	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfobacterales(1)	Nitrospinaceae(1)	Candidatus_Entotheonella(1)
OTU13894	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13895	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU13896	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Bacillus(1)
OTU13897	Chloroflexi(1)	Anaerolineae(1)	Anaerolineales(1)	Anaerolineaceae(1)	Bellilinea(1)
OTU13898	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU13899	Proteobacteria(1)	Alphaproteobacteria(1)	Caulobacterales(1)	Caulobacteraceae(1)	Phenylobacterium(1)
OTU13900	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU13901	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfobacterales(1)	Nitrospinaceae(1)	Candidatus_Entotheonella(1)
OTU13902	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Myxococcaceae(1)	Anaeromyxobacter(1)
OTU13903	Proteobacteria(1)	Alphaproteobacteria(1)	Sneathiellales(1)	Sneathiellaceae(1)	Sneathiella(1)
OTU13904	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Variovorax(1)
OTU13905	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Pseudoxanthomonas(1)
OTU13906	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Dokdonella(1)
OTU13907	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13908	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Hyphomicrobiaceae(1)	Hyphomicrobium(1)
OTU13909	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Oxalobacteraceae(1)	Massilia(1)
OTU13910	Proteobacteria(1)	Gammaproteobacteria(1)	Pseudomonadales(1)	Moraxellaceae(1)	Enhydrobacter(1)
OTU13911	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Oxalobacteraceae(1)	Herbaspirillum(1)
OTU13912	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Geothrix(1)
OTU13913	Proteobacteria(1)	Alphaproteobacteria(1)	Sphingomonadales(1)	Sphingomonadaceae(1)	Novosphingobium(1)
OTU13914	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfobacterales(1)	Nitrospinaceae(1)	Nitrospina(1)
OTU13915	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Hyphomicrobiaceae(1)	Rhodoplanes(1)
OTU13916	Firmicutes(1)	Clostridia(1)	Thermoanaerobacterales(1)	Thermodesulfobiaceae(1)	Coprothermobacter(1)
OTU13917	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Lysobacter(1)
OTU13918	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Thermoactinomycetaceae(1)	Thermoactinomyces(1)
OTU13919	Proteobacteria(1)	Gammaproteobacteria(1)	Pseudomonadales(1)	Pseudomonadaceae(1)	Unknown(1)
OTU13920	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azospira(1)
OTU13921	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU13922	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13923	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU13924	Nitrospirae(1)	Nitrospira(1)	Nitrospirales(1)	Nitrospiraceae(1)	Nitrospira(1)
OTU13925	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azospira(1)
OTU13926	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Cytophaga(1)
OTU13927	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13928	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Bradyrhizobiaceae(1)	Bradyrhizobium(1)
OTU13929	Proteobacteria(1)	Alphaproteobacteria(1)	Rhodobacterales(1)	Rhodobacteraceae(1)	Amaricoccus(1)
OTU13930	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfobacterales(1)	Desulfobacteraceae(1)	Desulfosalsimonas(1)
OTU13931	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Hyphomicrobiaceae(1)	Devosia(1)
OTU13932	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU13933	Bacteroidetes(1)	Flavobacteria(1)	Flavobacteriales(1)	Flavobacteriaceae(1)	Flavobacterium(1)
OTU13934	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU13935	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Planococcaceae(1)	Lysinibacillus(1)
OTU13936	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Bradyrhizobiaceae(1)	Bradyrhizobium(1)
OTU13937	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Burkholderiaceae(1)	Burkholderia(1)
OTU13938	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Variovorax(1)
OTU13939	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Zavarzinella(1)
OTU13940	Proteobacteria(1)	Alphaproteobacteria(1)	Sphingomonadales(1)	Sphingomonadaceae(1)	Sphingomonas(1)
OTU13941	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13942	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU13943	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Alcaligenaceae(1)	Unknown(1)
OTU13944	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13945	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13946	Firmicutes(1)	Clostridia(1)	Clostridiales(1)	Christensenellaceae(1)	Christensenella(1)
OTU13947	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Terrimonas(1)
OTU13948	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13949	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Geothrix(1)
OTU13950	Proteobacteria(1)	Gammaproteobacteria(1)	Pseudomonadales(1)	Moraxellaceae(1)	Enhydrobacter(1)
OTU13951	Actinobacteria(1)	Thermoleophilia(1)	Gaiellales(1)	Gaiellaceae(1)	Gaiella(1)
OTU13952	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Adhaeribacter(1)
OTU13953	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Hyphomicrobiaceae(1)	Hyphomicrobium(1)
OTU13954	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Terrimonas(1)
OTU13955	Unknown(1)	Unknown(1)	Unknown(1)	Unknown(1)	Unknown(1)
OTU13956	Actinobacteria(1)	Acidimicrobiia(1)	Acidimicrobiales(1)	Iamiaceae(1)	Iamia(1)
OTU13957	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Terrimonas(1)
OTU13958	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Geothrix(1)
OTU13959	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Lysobacter(1)
OTU13960	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Hydrotalea(1)
OTU13961	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Paenibacillaceae(1)	Paenibacillus(1)
OTU13962	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfovibrionales(1)	Desulfovibrionaceae(1)	Desulfovibrio(1)
OTU13963	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Xanthomonadaceae(1)	Lysobacter(1)
OTU13964	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Bacillus(1)
OTU13965	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Polyangiaceae(1)	Sorangium(1)
OTU13966	Bacteroidetes(1)	Bacteroidia(1)	Bacteroidales(1)	Bacteroidaceae(1)	Bacteroides(1)
OTU13967	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Simplicispira(1)
OTU13968	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU13969	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13970	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfobacterales(1)	Nitrospinaceae(1)	Candidatus_Entotheonella(1)
OTU13971	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Bradyrhizobiaceae(1)	Bradyrhizobium(1)
OTU13972	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Alcaligenaceae(1)	Achromobacter(1)
OTU13973	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Burkholderiaceae(1)	Ralstonia(1)
OTU13974	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU13975	Chloroflexi(1)	Anaerolineae(1)	Anaerolineales(1)	Anaerolineaceae(1)	Bellilinea(1)
OTU13976	Actinobacteria(1)	Acidimicrobiia(1)	Acidimicrobiales(1)	Iamiaceae(1)	Iamia(1)
OTU13977	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Pirellula(1)
OTU13978	Bacteroidetes(1)	Flavobacteriia(1)	Flavobacteriales(1)	Flavobacteriaceae(1)	Flavobacterium(1)
OTU13979	Actinobacteria(1)	Actinobacteria(1)	Pseudonocardiales(1)	Pseudonocardiaceae(1)	Pseudonocardia(1)
OTU13980	Chloroflexi(1)	Anaerolineae(1)	Anaerolineales(1)	Anaerolineaceae(1)	Longilinea(1)
OTU13981	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU13982	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13983	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Ectothiorhodospiraceae(1)	Thioalkalispira(1)
OTU13984	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13985	Proteobacteria(1)	Deltaproteobacteria(1)	Unknown(1)	Unknown(1)	Unknown(1)
OTU13986	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Haliangiaceae(1)	Haliangium(1)
OTU13987	Proteobacteria(1)	Alphaproteobacteria(1)	Caulobacterales(1)	Caulobacteraceae(1)	Phenylobacterium(1)
OTU13988	Firmicutes(1)	Clostridia(1)	Thermoanaerobacterales(1)	Thermodesulfobiaceae(1)	Coprothermobacter(1)
OTU13989	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU13990	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfuromonadales(1)	Geobacteraceae(1)	Geobacter(1)
OTU13991	Proteobacteria(1)	Alphaproteobacteria(1)	Rhodospirillales(1)	Rhodospirillaceae(1)	Defluviicoccus(1)
OTU13992	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Rhizobacter(1)
OTU13993	Acidobacteria(1)	Unknown(1)	Unknown(1)	Unknown(1)	Bryobacter(1)
OTU13994	Proteobacteria(1)	Alphaproteobacteria(1)	Rhodospirillales(1)	Rhodospirillaceae(1)	Unknown(1)
OTU13995	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU13996	Actinobacteria(1)	Actinobacteria(1)	Propionibacteriales(1)	Nocardioidaceae(1)	Aeromicrobium(1)
OTU13997	Elusimicrobia(1)	Elusimicrobia(1)	Elusimicrobiales(1)	Elusimicrobiaceae(1)	Elusimicrobium(1)
OTU13998	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Segetibacter(1)
OTU13999	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Burkholderiaceae(1)	Burkholderia(1)
OTU14000	Nitrospirae(1)	Nitrospira(1)	Nitrospirales(1)	Nitrospiraceae(1)	Leptospirillum(1)
OTU14001	Actinobacteria(1)	Actinobacteria(1)	Streptosporangiales(1)	Streptosporangiaceae(1)	Streptosporangium(1)
OTU14002	Proteobacteria(1)	Alphaproteobacteria(1)	Rhodospirillales(1)	Rhodospirillaceae(1)	Defluviicoccus(1)
OTU14003	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Xanthobacteraceae(1)	Unknown(1)
OTU14004	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU14005	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Calditerricola(1)
OTU14006	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Planctomyces(1)
OTU14007	Thaumarchaeota(1)	Unknown(1)	Unknown(1)	Unknown(1)	Unknown(1)
OTU14008	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Ideonella(1)
OTU14009	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfuromonadales(1)	Geobacteraceae(1)	Geobacter(1)
OTU14010	Actinobacteria(1)	Thermoleophilia(1)	Gaiellales(1)	Gaiellaceae(1)	Gaiella(1)
OTU14011	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Xanthobacteraceae(1)	Unknown(1)
OTU14012	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Unknown(1)	Unknown(1)
OTU14013	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU14014	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Unknown(1)
OTU14015	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Rhodobiaceae(1)	Rhodobium(1)
OTU14016	Actinobacteria(1)	Actinobacteria(1)	Frankiales(1)	Nakamurellaceae(1)	Humicoccus(1)
OTU14017	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfuromonadales(1)	Pelobacteraceae(1)	Pelobacter(1)
OTU14018	Proteobacteria(1)	Gammaproteobacteria(1)	Legionellales(1)	Coxiellaceae(1)	Aquicella(1)
OTU14019	Bacteroidetes(1)	Flavobacteria(1)	Flavobacteriales(1)	Flavobacteriaceae(1)	Flavobacterium(1)
OTU14020	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU14021	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Flavisolibacter(1)
OTU14022	Proteobacteria(1)	Gammaproteobacteria(1)	Enterobacteriales(1)	Enterobacteriaceae(1)	Enterobacter(1)
OTU14023	Proteobacteria(1)	Gammaproteobacteria(1)	Legionellales(1)	Coxiellaceae(1)	Unknown(1)
OTU14024	Proteobacteria(1)	Gammaproteobacteria(1)	Chromatiales(1)	Chromatiaceae(1)	Nitrosococcus(1)
OTU14025	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azoarcus(1)
OTU14026	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU14027	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Flexibacter(1)
OTU14028	Proteobacteria(1)	Alphaproteobacteria(1)	Caulobacterales(1)	Caulobacteraceae(1)	Phenylobacterium(1)
OTU14029	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Dechloromonas(1)
OTU14030	Proteobacteria(1)	Betaproteobacteria(1)	Rhodocyclales(1)	Rhodocyclaceae(1)	Azospira(1)
OTU14031	Actinobacteria(1)	Actinobacteria(1)	Micrococcales(1)	Microbacteriaceae(1)	Frigoribacterium(1)
OTU14032	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14033	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU14034	Proteobacteria(1)	Deltaproteobacteria(1)	Syntrophobacterales(1)	Syntrophaceae(1)	Syntrophus(1)
OTU14035	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Ferruginibacter(1)
OTU14036	Planctomycetes(1)	Phycisphaerae(1)	Phycisphaerales(1)	Phycisphaeraceae(1)	Phycisphaera(1)
OTU14037	Proteobacteria(1)	Gammaproteobacteria(1)	Xanthomonadales(1)	Sinobacteraceae(1)	Nevskia(1)
OTU14038	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Flexibacter(1)
OTU14039	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14040	Proteobacteria(1)	Deltaproteobacteria(1)	Desulfuromonadales(1)	Desulfuromonadaceae(1)	Pelobacter(1)
OTU14041	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14042	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14043	Chloroflexi(1)	Anaerolineae(1)	Anaerolineales(1)	Anaerolineaceae(1)	Bellilinea(1)
OTU14044	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Adhaeribacter(1)
OTU14045	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU14046	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Unknown(1)
OTU14047	Actinobacteria(1)	Acidimicrobiia(1)	Acidimicrobiales(1)	Iamiaceae(1)	Iamia(1)
OTU14048	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14049	Bacteroidetes(1)	Sphingobacteriia(1)	Sphingobacteriales(1)	Chitinophagaceae(1)	Terrimonas(1)
OTU14050	Bacteroidetes(1)	Cytophagia(1)	Cytophagales(1)	Cytophagaceae(1)	Flexibacter(1)
OTU14051	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Blastopirellula(1)
OTU14052	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14053	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU14054	Planctomycetes(1)	Planctomycetacia(1)	Planctomycetales(1)	Planctomycetaceae(1)	Gemmata(1)
OTU14055	Acidobacteria(1)	Holophagae(1)	Holophagales(1)	Holophagaceae(1)	Holophaga(1)
OTU14056	Proteobacteria(1)	Gammaproteobacteria(1)	Enterobacteriales(1)	Enterobacteriaceae(1)	Enterobacter(1)
OTU14057	Proteobacteria(1)	Deltaproteobacteria(1)	Syntrophobacterales(1)	Syntrophaceae(1)	Desulfomonile(1)
OTU14058	Proteobacteria(1)	Alphaproteobacteria(1)	Rhodospirillales(1)	Rhodospirillaceae(1)	Defluviicoccus(1)
OTU14059	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Haliangiaceae(1)	Haliangium(1)
OTU14060	Proteobacteria(1)	Alphaproteobacteria(1)	Rhizobiales(1)	Hyphomicrobiaceae(1)	Rhodoplanes(1)
OTU14061	Actinobacteria(1)	Actinobacteria(1)	Micrococcales(1)	Microbacteriaceae(1)	Frigoribacterium(1)
OTU14062	Proteobacteria(1)	Alphaproteobacteria(1)	Caulobacterales(1)	Caulobacteraceae(1)	Phenylobacterium(1)
OTU14063	Chloroflexi(1)	Anaerolineae(1)	Anaerolineales(1)	Anaerolineaceae(1)	Bellilinea(1)
OTU14064	Firmicutes(1)	Negativicutes(1)	Selenomonadales(1)	Acidaminococcaceae(1)	Succinispira(1)
OTU14065	Proteobacteria(1)	Betaproteobacteria(1)	Burkholderiales(1)	Comamonadaceae(1)	Unknown(1)
OTU14066	Firmicutes(1)	Bacilli(1)	Bacillales(1)	Bacillaceae(1)	Bacillus(1)
OTU14067	Proteobacteria(1)	Deltaproteobacteria(1)	Myxococcales(1)	Haliangiaceae(1)	Haliangium(1)
