DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU812	Chlorophyta(1) Unknown(2) 	Unknown(2) Chlorophyceae(1) 	Unknown(2) Chlamydomonadales(1) 	Unknown(2) Chlamydomonadaceae(1) 	Characiochloris(2) Dangeardinia(1) 
OTU813	Cyanobacteria(3)	Unknown(3)	Nostocales(3)	Nostocaceae(3)	Cylindrospermum(1) Nostoc(2) 
OTU814	Unknown(1) Cyanobacteria(2) 	Unknown(3)	Prochlorales(2) Unknown(1) 	Prochlorotrichaceae(2) Unknown(1) 	Prochlorothrix(2) Unknown(1) 
OTU815	Chlorophyta(3)	Chlorophyceae(3)	Sphaeropleales(3)	Scenedesmaceae(3)	Acutodesmus(3)
OTU816	Chlorophyta(3)	Trebouxiophyceae(3)	Unknown(3)	Unknown(3)	Planctonema(3)
OTU817	Cyanobacteria(3)	Unknown(3)	Oscillatoriales(2) Unknown(1) 	Unknown(3)	Kamptonema(1) Microcoleus(1) Unknown(1) 
OTU818	Chlorophyta(3)	Trebouxiophyceae(3)	Chlorellales(3)	Chlorellaceae(3)	Chlorella(3)
OTU819	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)
OTU820	Unknown(3)	Klebsormidiophyceae(3)	Klebsormidiales(3)	Klebsormidiaceae(3)	Klebsormidium(3)
OTU821	Cyanobacteria(3)	Unknown(3)	Oscillatoriales(3)	Unknown(3)	Microcoleus(1) Pseudanabaena(2) 
OTU822	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)
OTU823	Chlorophyta(2) Cyanobacteria(1) 	Unknown(1) Trebouxiophyceae(2) 	Prasiolales(2) Nostocales(1) 	Prasiolaceae(2) Nostocaceae(1) 	Prasiolopsis(2) Nostoc(1) 
OTU824	Cyanobacteria(3)	Unknown(3)	Nostocales(3)	Nostocaceae(3)	Anabaena(1) Nostoc(2) 
OTU825	Cyanobacteria(3)	Unknown(3)	Oscillatoriales(3)	Unknown(3)	Nodosilinea(3)
OTU826	Unknown(3)	Klebsormidiophyceae(3)	Klebsormidiales(3)	Klebsormidiaceae(3)	Klebsormidium(3)
OTU827	Chlorophyta(3)	Ulvophyceae(3)	Ulotrichales(3)	Unknown(3)	Chamaetrichon(3)
OTU828	Chlorophyta(2) Unknown(1) 	Chlorophyceae(2) Unknown(1) 	Unknown(1) Chlamydomonadales(2) 	Unknown(1) Golenkiniaceae(2) 	Bracteacoccus(1) Golenkinia(2) 
OTU829	Chlorophyta(3)	Trebouxiophyceae(3)	Unknown(3)	Unknown(3)	Planctonema(3)
OTU830	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)
OTU831	Unknown(3)	Phaeophyceae(2) Xanthophyceae(1) 	Vaucheriales(1) Laminariales(2) 	Vaucheriaceae(1) Laminariaceae(2) 	Vaucheria(1) Saccharina(2) 
OTU832	Cyanobacteria(3)	Unknown(3)	Nostocales(3)	Nostocaceae(3)	Unknown(3)
OTU833	Cyanobacteria(3)	Unknown(3)	Oscillatoriales(3)	Unknown(3)	Crinalium(3)
OTU834	Unknown(3)	Unknown(2) Eustigmatophyceae(1) 	Eustigmatales(1) Unknown(2) 	Unknown(2) Monodopsidaceae(1) 	Nannochloropsis(1) Unknown(2) 
OTU835	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)	Unknown(3)
OTU836	Chlorophyta(3)	Trebouxiophyceae(3)	Chlorellales(3)	Chlorellaceae(3)	Lobosphaera(3)
OTU837	Chlorophyta(3)	Chlorophyceae(3)	Chlamydomonadales(3)	Chlamydomonadaceae(3)	Chloromonas(3)
OTU838	Cyanobacteria(3)	Unknown(3)	Oscillatoriales(3)	Unknown(3)	Pseudanabaena(3)
OTU839	Cyanobacteria(3)	Unknown(3)	Nostocales(2) Oscillatoriales(1) 	Nostocaceae(2) Unknown(1) 	Microcoleus(1) Cylindrospermum(2) 
OTU840	Chlorophyta(3)	Ulvophyceae(3)	Ulotrichales(3)	Unknown(3)	Trichosarcina(3)
OTU841	Unknown(3)	Klebsormidiophyceae(3)	Klebsormidiales(3)	Klebsormidiaceae(3)	Klebsormidium(3)
OTU842	Cyanobacteria(3)	Unknown(3)	Unknown(1) Nostocales(2) 	Rivulariaceae(1) Nostocaceae(1) Unknown(1) 	Anabaena(1) Unknown(1) Calothrix(1) 
OTU843	Cyanobacteria(3)	Unknown(3)	Nostocales(3)	Nostocaceae(3)	Anabaena(1) Nostoc(2) 
OTU844	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU845	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Nostoc(2)
OTU846	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU847	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU848	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU849	Bryophyta(2)	Tetraphidopsida(2)	Tetraphidales(2)	Tetraphidaceae(2)	Tetraphis(2)
OTU850	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU851	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU852	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU853	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU854	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU855	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU856	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU857	Bryophyta(2)	Takakiopsida(2)	Takakiales(2)	Takakiaceae(2)	Takakia(2)
OTU858	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU859	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU860	Unknown(2)	Dinophyceae(2)	Peridiniales(2)	Peridiniaceae(2)	Kryptoperidinium(2)
OTU861	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(2)	Unknown(2)	Picochlorum(2)
OTU862	Unknown(2)	Klebsormidiophyceae(2)	Klebsormidiales(2)	Klebsormidiaceae(2)	Klebsormidium(2)
OTU863	Cyanobacteria(2)	Unknown(2)	Prochlorales(2)	Prochlorococcaceae(2)	Prochlorococcus(2)
OTU864	Bacillariophyta(2)	Bacillariophyceae(2)	Naviculales(2)	Naviculaceae(2)	Fistulifera(2)
OTU865	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(1) Geitlerinema(1) 
OTU866	Chlorophyta(2)	Ulvophyceae(2)	Chlorocystidales(2)	Unknown(2)	Desmochloris(2)
OTU867	Cyanobacteria(2)	Unknown(2)	Chroococcales(2)	Unknown(2)	Cyanothece(2)
OTU868	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU869	Chlorophyta(2)	Chlorophyceae(1) Trebouxiophyceae(1) 	Unknown(1) Chlamydomonadales(1) 	Chlamydomonadaceae(1) Unknown(1) 	Chloromonas(1) Neocystis(1) 
OTU870	Chlorophyta(2)	Chlorophyceae(2)	Sphaeropleales(2)	Scenedesmaceae(2)	Acutodesmus(2)
OTU871	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Bracteacoccus(1) Chlorotetraedron(1) 
OTU872	Unknown(2)	Chrysophyceae(2)	Chromulinales(2)	Chromulinaceae(2)	Chromulina(2)
OTU873	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU874	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU875	Bryophyta(2)	Tetraphidopsida(2)	Tetraphidales(2)	Tetraphidaceae(2)	Tetraphis(2)
OTU876	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU877	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU878	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU879	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Oscillatoria(2)
OTU880	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Nodosilinea(2)
OTU881	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Leptolyngbya(2)
OTU882	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU883	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU884	Cyanobacteria(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU885	Bacillariophyta(1) Chlorophyta(1) 	Bacillariophyceae(1) Chlorophyceae(1) 	Chlamydomonadales(1) Cymbellales(1) 	Chlamydomonadaceae(1) Gomphonemataceae(1) 	Didymosphenia(1) Chlamydomonas(1) 
OTU886	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU887	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Kamptonema(1) Microcoleus(1) 
OTU888	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU889	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU890	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Chlorotetraedron(2)
OTU891	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(2)	Unknown(2)	Pseudochloris(2)
OTU892	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Nostoc(2)
OTU893	Chlorophyta(2)	Chlorophyceae(2)	Unknown(2)	Unknown(2)	Carteria(2)
OTU894	Chlorophyta(2)	Chlorophyceae(2)	Sphaeropleales(1) Chlamydomonadales(1) 	Chlamydomonadaceae(1) Chromochloridaceae(1) 	Chlamydomonas(1) Chromochloris(1) 
OTU895	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Lobosphaera(2)
OTU896	Chlorophyta(1) Unknown(1) 	Chlorophyceae(1) Unknown(1) 	Chlamydomonadales(1) Unknown(1) 	Chlamydomonadaceae(1) Unknown(1) 	Chlamydomonas(1) Pseudomuriella(1) 
OTU897	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU898	Unknown(2)	Xanthophyceae(2)	Vaucheriales(2)	Vaucheriaceae(2)	Vaucheria(2)
OTU899	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU900	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU901	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Kamptonema(1) Microcoleus(1) 
OTU902	Unknown(2)	Klebsormidiophyceae(2)	Klebsormidiales(2)	Klebsormidiaceae(2)	Klebsormidium(2)
OTU903	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(1) Nostocales(1) 	Unknown(1) Nostocaceae(1) 	Crinalium(1) Nostoc(1) 
OTU904	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Anabaena(2)
OTU905	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(2)
OTU906	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(1) Chlorellales(1) 	Unknown(1) Chlorellaceae(1) 	Neocystis(1) Chlorella(1) 
OTU907	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU908	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU909	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU910	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(1) Chlorellales(1) 	Chlorellaceae(1) Unknown(1) 	Picochlorum(1) Chlorella(1) 
OTU911	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Nodosilinea(2)
OTU912	Bacillariophyta(2)	Bacillariophyceae(2)	Cymbellales(1) Naviculales(1) 	Gomphonemataceae(1) Phaeodactylaceae(1) 	Phaeodactylum(1) Didymosphenia(1) 
OTU913	Unknown(1) Bacillariophyta(1) 	Bacillariophyceae(1) Unknown(1) 	Unknown(1) Eunotiales(1) 	Unknown(1) Eunotiaceae(1) 	Unknown(1) Eunotia(1) 
OTU914	Unknown(2)	Eustigmatophyceae(2)	Unknown(1) Eustigmatales(1) 	Unknown(1) Monodopsidaceae(1) 	Nannochloropsis(1) Trachydiscus(1) 
OTU915	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(2)	Unknown(2)	Picochlorum(2)
OTU916	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU917	Chlorophyta(1) Unknown(1) 	Chlorophyceae(1) Unknown(1) 	Unknown(1) Sphaeropleales(1) 	Unknown(1) Scenedesmaceae(1) 	Pseudomuriella(1) Acutodesmus(1) 
OTU918	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Nodosilinea(2)
OTU919	Chlorophyta(2)	Chlorophyceae(2)	Sphaeropleales(2)	Scenedesmaceae(2)	Acutodesmus(2)
OTU920	Cyanobacteria(1) Unknown(1) 	Unknown(2)	Prochlorales(1) Unknown(1) 	Prochlorotrichaceae(1) Unknown(1) 	Prochlorothrix(1) Unknown(1) 
OTU921	Unknown(1) Chlorophyta(1) 	Chlorophyceae(1) Unknown(1) 	Unknown(2)	Unknown(2)	Unknown(1) Carteria(1) 
OTU922	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(1) Chloromonas(1) 
OTU923	Bryophyta(1) Unknown(1) 	Zygnemophyceae(1) Bryopsida(1) 	Zygnematales(1) Hypnales(1) 	Unknown(1) Mesotaeniaceae(1) 	Unknown(1) Cylindrocystis(1) 
OTU924	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU925	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(1) Chlorellales(1) 	Chlorellaceae(1) Unknown(1) 	Auxenochlorella(1) Pseudochloris(1) 
OTU926	Bacillariophyta(2)	Bacillariophyceae(2)	Eunotiales(2)	Eunotiaceae(2)	Eunotia(2)
OTU927	Unknown(1) Chlorophyta(1) 	Trebouxiophyceae(1) Phaeophyceae(1) 	Ectocarpales(1) Unknown(1) 	Ectocarpaceae(1) Unknown(1) 	Ectocarpus(1) Unknown(1) 
OTU928	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Unknown(2)	Ettlia(2)
OTU929	Bacillariophyta(2)	Bacillariophyceae(2)	Cymbellales(1) Unknown(1) 	Gomphonemataceae(1) Unknown(1) 	Didymosphenia(1) Unknown(1) 
OTU930	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(2)	Botryococcaceae(1) Unknown(1) 	Neocystis(1) Botryococcus(1) 
OTU931	Chlorophyta(1) Bacillariophyta(1) 	Bacillariophyceae(1) Chlorophyceae(1) 	Cymbellales(1) Chlamydomonadales(1) 	Gomphonemataceae(1) Chlorococcaceae(1) 	Didymosphenia(1) Chlorococcum(1) 
OTU932	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU933	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Anabaena(1) Unknown(1) 
OTU934	Unknown(1) Bryophyta(1) 	Unknown(1) Bryopsida(1) 	Unknown(1) Pottiales(1) 	Unknown(1) Pottiaceae(1) 	Unknown(1) Syntrichia(1) 
OTU935	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Leptolyngbya(2)
OTU936	Unknown(2)	Synurophyceae(2)	Synurales(2)	Mallomonadaceae(2)	Synura(2)
OTU937	Chlorophyta(1) Unknown(1) 	Chlorophyceae(1) Unknown(1) 	Chlamydomonadales(1) Unknown(1) 	Unknown(1) Chlamydomonadaceae(1) 	Chlamydomonas(1) Treubaria(1) 
OTU938	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU939	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Unknown(2)	Ettlia(2)
OTU940	Bacillariophyta(2)	Bacillariophyceae(2)	Cymbellales(1) Bacillariales(1) 	Gomphonemataceae(1) Bacillariaceae(1) 	Didymosphenia(1) Unknown(1) 
OTU941	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU942	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Crinalium(2)
OTU943	Chlorophyta(2)	Ulvophyceae(1) Trebouxiophyceae(1) 	Chlorellales(1) Ulvales(1) 	Chlorellaceae(1) Unknown(1) 	Lobosphaera(1) Pseudendoclonium(1) 
OTU944	Cyanobacteria(2)	Unknown(2)	Chroococcales(2)	Unknown(2)	Gloeocapsopsis(2)
OTU945	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Unknown(2)	Ettlia(2)
OTU946	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU947	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU948	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Nostoc(1) Cylindrospermum(1) 
OTU949	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU950	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(1) Nostoc(1) 
OTU951	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU952	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU953	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Anabaena(2)
OTU954	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chloromonas(2)
OTU955	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Pseudomuriella(2)
OTU956	Bacillariophyta(2)	Bacillariophyceae(2)	Naviculales(1) Bacillariales(1) 	Unknown(1) Bacillariaceae(1) 	Unknown(1) Cylindrotheca(1) 
OTU957	Cyanobacteria(2)	Unknown(2)	Chroococcales(1) Pleurocapsales(1) 	Unknown(2)	Chroococcidiopsis(1) Synechococcus(1) 
OTU958	Cyanobacteria(1) Bacillariophyta(1) 	Unknown(1) Bacillariophyceae(1) 	Bacillariales(1) Pleurocapsales(1) 	Bacillariaceae(1) Unknown(1) 	Cylindrotheca(1) Chroococcidiopsis(1) 
OTU959	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU960	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chloromonas(2)
OTU961	Cyanobacteria(2)	Unknown(2)	Chroococcales(2)	Unknown(2)	Crocosphaera(1) Unknown(1) 
OTU962	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(2)
OTU963	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU964	Chlorophyta(2)	Chlorophyceae(1) Trebouxiophyceae(1) 	Chlamydomonadales(1) Unknown(1) 	Chlamydomonadaceae(1) Unknown(1) 	Pseudochloris(1) Chlamydomonas(1) 
OTU965	Unknown(1) Cyanobacteria(1) 	Unknown(2)	Unknown(1) Prochlorales(1) 	Unknown(1) Prochlorotrichaceae(1) 	Unknown(1) Prochlorothrix(1) 
OTU966	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU967	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU968	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Nostoc(1) Anabaena(1) 
OTU969	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU970	Bacillariophyta(2)	Bacillariophyceae(2)	Eunotiales(2)	Eunotiaceae(2)	Eunotia(2)
OTU971	Bacillariophyta(2)	Bacillariophyceae(2)	Naviculales(2)	Naviculaceae(2)	Fistulifera(2)
OTU972	Cyanobacteria(2)	Unknown(2)	Chroococcales(2)	Unknown(2)	Synechococcus(2)
OTU973	Cyanobacteria(2)	Unknown(2)	Nostocales(1) Oscillatoriales(1) 	Nostocaceae(1) Unknown(1) 	Nostoc(1) Unknown(1) 
OTU974	Unknown(2)	Zygnemophyceae(2)	Zygnematales(2)	Mesotaeniaceae(2)	Cylindrocystis(2)
OTU975	Bryophyta(2)	Bryopsida(2)	Pottiales(2)	Pottiaceae(2)	Syntrichia(2)
OTU976	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU977	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU978	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlorococcaceae(2)	Chlorococcum(2)
OTU979	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU980	Cyanobacteria(2)	Unknown(2)	Nostocales(1) Oscillatoriales(1) 	Unknown(1) Rivulariaceae(1) 	Calothrix(1) Crinalium(1) 
OTU981	Chlorophyta(2)	Chlorophyceae(1) Trebouxiophyceae(1) 	Unknown(1) Chlamydomonadales(1) 	Unknown(1) Chlamydomonadaceae(1) 	Planctonema(1) Chlamydomonas(1) 
OTU982	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chloromonas(2)
OTU983	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(2)
OTU984	Chlorophyta(2)	Chlorophyceae(2)	Sphaeropleales(2)	Scenedesmaceae(2)	Acutodesmus(2)
OTU985	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(1) Unknown(1) 	Unknown(1) Chlamydomonas(1) 
OTU986	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Kamptonema(2)
OTU987	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Nodosilinea(1) Geitlerinema(1) 
OTU988	Bacillariophyta(2)	Bacillariophyceae(2)	Bacillariales(1) Naviculales(1) 	Phaeodactylaceae(1) Bacillariaceae(1) 	Phaeodactylum(1) Cylindrotheca(1) 
OTU989	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Costaria(2)
OTU990	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU991	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(1) Unknown(1) 	Unknown(1) Chlorellaceae(1) 	Chlorella(1) Picochlorum(1) 
OTU992	Chlorophyta(2)	Trebouxiophyceae(2)	Chlorellales(2)	Chlorellaceae(2)	Chlorella(2)
OTU993	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Pseudanabaena(2)
OTU994	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(1) Pleurocapsales(1) 	Unknown(2)	Leptolyngbya(1) Pleurocapsa(1) 
OTU995	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Chlamydomonas(2)
OTU996	Chlorophyta(2)	Chlorophyceae(2)	Sphaeropleales(2)	Scenedesmaceae(2)	Acutodesmus(2)
OTU997	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(1) Nostocales(1) 	Unknown(1) Nostocaceae(1) 	Cylindrospermum(1) Crinalium(1) 
OTU998	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(1) Nostoc(1) 
OTU999	Bacillariophyta(1) Cyanobacteria(1) 	Unknown(1) Bacillariophyceae(1) 	Nostocales(1) Bacillariales(1) 	Bacillariaceae(1) Nostocaceae(1) 	Anabaena(1) Unknown(1) 
OTU1000	Bacillariophyta(1) Cyanobacteria(1) 	Unknown(1) Bacillariophyceae(1) 	Oscillatoriales(1) Eunotiales(1) 	Eunotiaceae(1) Unknown(1) 	Coleofasciculus(1) Eunotia(1) 
OTU1001	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU1002	Cyanobacteria(1) Bryophyta(1) 	Unknown(1) Bryopsida(1) 	Unknown(1) Oscillatoriales(1) 	Unknown(2)	Geitlerinema(1) Unknown(1) 
OTU1003	Cyanobacteria(2)	Unknown(2)	Pleurocapsales(2)	Unknown(2)	Chroococcidiopsis(2)
OTU1004	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU1005	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU1006	Bacillariophyta(2)	Bacillariophyceae(2)	Cymbellales(2)	Gomphonemataceae(2)	Didymosphenia(2)
OTU1007	Cyanobacteria(2)	Unknown(2)	Nostocales(2)	Nostocaceae(2)	Cylindrospermum(2)
OTU1008	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Volvocaceae(1) Chlorococcaceae(1) 	Chlorococcum(1) Gonium(1) 
OTU1009	Bacillariophyta(1) Unknown(1) 	Bacillariophyceae(1) Phaeophyceae(1) 	Eunotiales(1) Laminariales(1) 	Unknown(1) Eunotiaceae(1) 	Eunotia(1) Unknown(1) 
OTU1010	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(1) Crinalium(1) 
OTU1011	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Nodosilinea(2)
OTU1012	Cyanobacteria(2)	Unknown(2)	Oscillatoriales(2)	Unknown(2)	Microcoleus(2)
OTU1013	Chlorophyta(2)	Trebouxiophyceae(2)	Prasiolales(2)	Prasiolaceae(2)	Prasiolopsis(2)
OTU1014	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
OTU1015	Chlorophyta(2)	Ulvophyceae(2)	Ulvales(2)	Unknown(2)	Pseudendoclonium(2)
OTU1016	Chlorophyta(2)	Chlorophyceae(2)	Chlamydomonadales(2)	Chlamydomonadaceae(2)	Oogamochlamys(2)
OTU1017	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Sargassum(2)
OTU1018	Bryophyta(2)	Tetraphidopsida(1) Bryopsida(1) 	Tetraphidales(1) Unknown(1) 	Unknown(1) Tetraphidaceae(1) 	Unknown(1) Tetraphis(1) 
OTU1019	Chlorophyta(2)	Trebouxiophyceae(2)	Unknown(1) Chlorellales(1) 	Chlorellaceae(1) Unknown(1) 	Chlorella(1) Picochlorum(1) 
OTU1020	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)	Unknown(2)
